plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,presence,biomass,density
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,4,NA,HS - 4 - 10,1,0.609692881,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,5,NA,HS - 4 - 10,1,1.168745911,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,5,NA,HS - 4 - 10,1,1.168745911,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,6,NA,HS - 4 - 10,1,1.988971014,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,6,NA,HS - 4 - 10,1,1.988971014,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,6,NA,HS - 4 - 10,1,1.988971014,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,7,NA,HS - 4 - 10,1,3.117874873,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,7,NA,HS - 4 - 10,1,3.117874873,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,7,NA,HS - 4 - 10,1,3.117874873,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,7,NA,HS - 4 - 10,1,3.117874873,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,7.5,NA,HS - 4 - 10,1,3.812742136,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,8,NA,HS - 4 - 10,1,4.602298655,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,8,NA,HS - 4 - 10,1,4.602298655,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,8,NA,HS - 4 - 10,1,4.602298655,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,8,NA,HS - 4 - 10,1,4.602298655,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,9,NA,HS - 4 - 10,1,6.488522033,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,9,NA,HS - 4 - 10,1,6.488522033,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,9,NA,HS - 4 - 10,1,6.488522033,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,10,NA,HS - 4 - 10,1,8.822339733,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,10,NA,HS - 4 - 10,1,8.822339733,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,11,NA,HS - 4 - 10,1,11.64912019,29.11392405
HS,a,70L30A,U63,HS - 4,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,4,J,11,NA,HS - 4 - 10,1,11.64912019,29.11392405
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,A,6,NA,HS - 8 - 10,1,5.160910339,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,A,8,NA,HS - 8 - 10,1,12.77970174,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,A,9,NA,HS - 8 - 10,1,18.52457929,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,2,NA,HS - 8 - 10,1,0.080769511,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,2,NA,HS - 8 - 10,1,0.080769511,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,3,NA,HS - 8 - 10,1,0.26349039,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,3,NA,HS - 8 - 10,1,0.26349039,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,4,NA,HS - 8 - 10,1,0.609692881,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,4,NA,HS - 8 - 10,1,0.609692881,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,5,NA,HS - 8 - 10,1,1.168745911,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,5,NA,HS - 8 - 10,1,1.168745911,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,5,NA,HS - 8 - 10,1,1.168745911,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,6,NA,HS - 8 - 10,1,1.988971014,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,6,NA,HS - 8 - 10,1,1.988971014,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,6,NA,HS - 8 - 10,1,1.988971014,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,7,NA,HS - 8 - 10,1,3.117874873,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,7,NA,HS - 8 - 10,1,3.117874873,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,8,NA,HS - 8 - 10,1,4.602298655,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,J,8,NA,HS - 8 - 10,1,4.602298655,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,8,J,3,NA,HS - 8 - 10,1,0.161905741,26.58227848
HS,a,70L30A,M5,HS - 8,High,S,10,June,2,2019,02-Jun-19,0,Kelsey,10,L,7,S,14:30:00,14:42:00,0:12:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,8,J,4,NA,HS - 8 - 10,1,0.468474538,26.58227848
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,2,NA,HS - 10 - 11,1,0.080769511,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,3,NA,HS - 10 - 11,1,0.26349039,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,4,NA,HS - 10 - 11,1,0.609692881,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,4,NA,HS - 10 - 11,1,0.609692881,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,5,NA,HS - 10 - 11,1,1.168745911,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,10,A,13,NA,HS - 10 - 11,1,58.66239608,8.860759494
HS,b,100A,NA,HS - 10,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,10,A,15,NA,HS - 10 - 11,1,100.8554118,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,3,NA,HS - 11 - 11,1,0.26349039,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,4,NA,HS - 11 - 11,1,0.609692881,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,4,NA,HS - 11 - 11,1,0.609692881,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,5,NA,HS - 11 - 11,1,1.168745911,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,5,NA,HS - 11 - 11,1,1.168745911,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,5,NA,HS - 11 - 11,1,1.168745911,8.860759494
HS,b,50L50A,M5,HS - 11,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,11,A,8.5,NA,HS - 11 - 11,1,17.14158072,8.860759494
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,12,A,6,NA,HS - 12 - 11,1,5.160910339,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,5,NA,HS - 12 - 11,1,1.168745911,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,5,NA,HS - 12 - 11,1,1.168745911,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,5,NA,HS - 12 - 11,1,1.168745911,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,5,NA,HS - 12 - 11,1,1.168745911,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,6,NA,HS - 12 - 11,1,1.988971014,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,6,NA,HS - 12 - 11,1,1.988971014,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,6,NA,HS - 12 - 11,1,1.988971014,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,6,NA,HS - 12 - 11,1,1.988971014,16.4556962
