survey_number,grid_number,species_ID,life_phase,TL(cm),yes
144,20,Bluehead Wrasse,J,4,NA
144,20,Bluehead Wrasse,J,4,NA
144,20,Bluehead Wrasse,J,4.5,NA
144,20,Bluehead Wrasse,J,4.5,NA
144,20,Bluehead Wrasse,J,4.5,NA
144,20,Bluehead Wrasse,J,4.5,NA
144,20,Bluehead Wrasse,J,5,NA
144,20,Bluehead Wrasse,J,5,NA
144,20,Bluehead Wrasse,J,5,NA
144,20,Bluehead Wrasse,J,5,NA
144,20,Bluehead Wrasse,J,5.5,NA
144,20,Bluehead Wrasse,J,5.5,NA
144,20,Bluehead Wrasse,A,5.5,NA
144,20,Bluehead Wrasse,J,5.5,NA
144,20,Ocean Surgeonfish,A,15,NA
144,21,Bluehead Wrasse,J,3,NA
144,21,Bluehead Wrasse,J,4,NA
144,21,Bluehead Wrasse,J,4.5,NA
144,21,Bluehead Wrasse,J,6,NA
144,21,Bluehead Wrasse,J,7,NA
144,21,Longfin Damselfish,A,11,NA
144,21,Stoplight Parrotfish,I,8,NA
144,21,Stoplight Parrotfish,I,23,NA
144,21,Striped Parrotfish,I,8,NA
144,21,Striped Parrotfish,I,8,NA
144,21,Striped Parrotfish,I,9,NA
144,21,Striped Parrotfish,A,11,NA
144,22,Blue Tang,A,12,yes
144,22,Longfin Damselfish,J,6.5,NA
144,22,Queen Parrotfish,I,25,NA
144,22,Queen Parrotfish,I,27,NA
144,22,Yellowtail Damselfish,A,15,NA
144,23,Bicolor Damselfish,J,1,NA
144,23,Bicolor Damselfish,A,5,NA
144,23,Bluehead Wrasse,J,3,NA
144,23,Bluehead Wrasse,J,3,NA
144,23,Bluehead Wrasse,J,3.5,NA
144,23,Bluehead Wrasse,J,3.5,NA
144,23,Bluehead Wrasse,J,3.5,NA
144,23,Bluehead Wrasse,J,3.5,NA
144,23,Bluehead Wrasse,J,3.5,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,4.5,NA
144,23,Bluehead Wrasse,J,5,NA
144,23,Bluehead Wrasse,J,5,NA
144,23,Bluehead Wrasse,J,5,NA
144,23,Bluehead Wrasse,J,5.5,NA
144,23,Bluehead Wrasse,J,6,NA
144,23,Bluehead Wrasse,J,6,NA
144,23,Colon Goby,A,3,NA
144,23,Stoplight Parrotfish,J,7,NA
144,23,Stoplight Parrotfish,I,8,NA
144,24,Blue Tang,J,5.5,NA
144,24,Bluehead Wrasse,J,2.5,NA
144,24,Bluehead Wrasse,J,3,NA
144,24,Bluehead Wrasse,J,3,NA
144,24,Bluehead Wrasse,J,3,NA
144,24,Bluehead Wrasse,J,3.5,NA
144,24,Bluehead Wrasse,J,3.5,NA
144,24,Bluehead Wrasse,J,4,NA
144,24,Bluehead Wrasse,J,4,NA
144,24,Bluehead Wrasse,J,4,NA
144,24,Bluehead Wrasse,J,4,NA
144,24,Bluehead Wrasse,J,4.5,NA
144,24,Bluehead Wrasse,J,5,NA
144,24,Bluehead Wrasse,J,6,NA
144,24,Longfin Damselfish,A,9,NA
144,24,Striped Parrotfish,A,13,NA
145,1,Colon Goby,A,3,NA
145,1,Ocean Surgeonfish,A,15,NA
145,2,Bicolor Damselfish,A,7,NA
145,3,Blue Tang,A,16,NA
145,3,Bluehead Wrasse,A,5,NA
145,3,Bluehead Wrasse,A,5,NA
145,3,Bluehead Wrasse,A,5,NA
145,3,Bluehead Wrasse,A,5,NA
145,3,Bluehead Wrasse,A,6,NA
145,3,Bluehead Wrasse,A,6,NA
145,3,Bluehead Wrasse,A,6,NA
145,3,Bluehead Wrasse,A,6,NA
145,3,Longfin Damselfish,A,9,NA
145,3,Sharpnose Puffer,J,2,NA
145,3,Striped Parrotfish,A,19,NA
145,4,Bluehead Wrasse,J,2,NA
145,4,Bluehead Wrasse,J,5,NA
145,4,Bluehead Wrasse,J,5,NA
145,4,Longfin Damselfish,A,10,NA
145,5,Bicolor Damselfish,A,4,NA
145,5,Bluehead Wrasse,J,6,NA
145,5,Bluehead Wrasse,J,6,NA
145,5,Bluehead Wrasse,J,6,NA
145,5,Bluehead Wrasse,J,6,NA
145,5,Princess Parrotfish,J,14,NA
145,5,Puddingwife,J,5,NA
145,5,Stoplight Parrotfish,I,17,NA
145,5,Yellowtail Damselfish,A,11,NA
145,6,Blue Tang,A,16,NA
145,6,Bluehead Wrasse,J,3,NA
145,6,Bluehead Wrasse,J,3,NA
145,6,Bluehead Wrasse,J,6,NA
145,6,Longfin Damselfish,A,9,NA
145,6,Yellowtail Damselfish,A,14,NA
145,7,Redband Parrotfish,A,19,NA
145,7,Roughead Blenny,A,3,NA
145,7,Secretary Blenny,A,3,NA
145,8,Bluehead Wrasse,J,3,NA
145,8,Bluehead Wrasse,J,3,NA
145,8,Bluehead Wrasse,J,3,NA
145,8,Bluehead Wrasse,J,6,NA
145,8,Clown Wrasse,J,4,NA
145,8,Clown Wrasse,J,5,NA
145,8,Clown Wrasse,J,6,NA
145,8,Roughead Blenny,A,3,NA
145,8,Stoplight Parrotfish,J,5,NA
145,8,Stoplight Parrotfish,A,24,NA
146,9,Bluehead Wrasse,J,3,NA
146,9,Bluehead Wrasse,J,3,NA
146,9,Bluehead Wrasse,J,4,NA
146,9,Bluehead Wrasse,J,4,NA
146,9,Bluehead Wrasse,J,4,NA
146,9,Bluehead Wrasse,J,4,NA
146,9,Bluehead Wrasse,J,5,NA
146,9,Bluehead Wrasse,J,5,NA
146,10,Blue Tang,A,10,yes
146,10,Bluehead Wrasse,J,4,NA
146,10,Bluehead Wrasse,J,5,NA
146,10,Bluehead Wrasse,J,5,NA
146,10,Bluehead Wrasse,J,5,NA
146,10,Bluehead Wrasse,J,5,NA
146,10,Bluehead Wrasse,J,6,NA
146,10,Bluehead Wrasse,J,6,NA
146,11,Redband Parrotfish,J,3,NA
146,12,Bluehead Wrasse,J,3,NA
146,12,Bluehead Wrasse,J,3,NA
146,12,Bluehead Wrasse,J,3,NA
146,12,Bluehead Wrasse,J,4,NA
146,12,Bluehead Wrasse,J,4,NA
146,12,Bluehead Wrasse,J,4,NA
146,12,Bluehead Wrasse,J,5,NA
146,12,Bluehead Wrasse,J,5,NA
146,12,Bluehead Wrasse,J,5,NA
146,12,Redband Parrotfish,J,3,NA
146,12,Redband Parrotfish,J,4,NA
146,12,Redband Parrotfish,J,5,NA
146,12,Striped Parrotfish,J,4,NA
146,13,Bicolor Damselfish,A,5,NA
146,13,Bluehead Wrasse,J,7,NA
146,13,Longfin Damselfish,A,8,NA
146,14,Longfin Damselfish,A,10,NA
146,15,Bicolor Damselfish,J,2,NA
146,15,Bluehead Wrasse,J,2,NA
146,15,Bluehead Wrasse,J,5,NA
146,15,Longfin Damselfish,A,14,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,4,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,5,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Bluehead Wrasse,J,6,NA
146,16,Clown Wrasse,J,3,NA
146,16,Ocean Surgeonfish,A,16,NA
146,16,Redband Parrotfish,I,5,NA
146,16,Redband Parrotfish,I,9,NA
146,16,Sharpnose Puffer,A,5,NA
146,16,Yellowhead Wrasse,I,7,NA
146,16,Yellowhead Wrasse,I,10,NA
147,17,Bluehead Wrasse,J,2,NA
147,17,Bluehead Wrasse,J,2,NA
147,17,Bluehead Wrasse,J,2.5,NA
147,17,Bluehead Wrasse,J,2.5,NA
147,17,Bluehead Wrasse,J,3,NA
147,17,Bluehead Wrasse,J,3,NA
147,17,Bluehead Wrasse,J,3.5,NA
147,17,Bluehead Wrasse,J,3.5,NA
147,17,Bluehead Wrasse,J,4,NA
147,17,Bluehead Wrasse,J,5.5,NA
147,17,Bluehead Wrasse,J,6,NA
147,17,Longfin Damselfish,A,11,NA
147,18,Bicolor Damselfish,J,1.5,NA
147,18,Bluehead Wrasse,J,2,NA
147,18,Bluehead Wrasse,J,2,NA
147,18,Bluehead Wrasse,J,2.5,NA
147,18,Bluehead Wrasse,J,3,NA
147,18,Bluehead Wrasse,J,3,NA
147,18,Bluehead Wrasse,J,3,NA
147,18,Bluehead Wrasse,J,3.5,NA
147,18,Bluehead Wrasse,J,3.5,NA
147,18,Bluehead Wrasse,J,4,NA
147,18,Bluehead Wrasse,J,4,NA
147,18,Bluehead Wrasse,J,4,NA
147,18,Bluehead Wrasse,J,4,NA
147,18,Bluehead Wrasse,J,4.5,NA
147,18,Bluehead Wrasse,J,5,NA
147,18,Bluehead Wrasse,J,5,NA
147,18,Bluehead Wrasse,J,5.5,NA
147,18,Bluehead Wrasse,J,6,NA
147,18,Bluehead Wrasse,J,6,NA
147,18,Bluehead Wrasse,J,6,NA
147,18,Bluehead Wrasse,J,6,NA
147,18,Bluehead Wrasse,J,7,NA
147,18,Longfin Damselfish,A,9,NA
147,18,Yellowtail Damselfish,A,15,NA
147,19,Bluehead Wrasse,J,4.5,NA
147,19,Bluehead Wrasse,J,5,NA
147,19,Bluehead Wrasse,J,5,NA
147,19,Bluehead Wrasse,J,6,NA
147,19,Bluehead Wrasse,A,8,NA
147,19,Stoplight Parrotfish,A,27,NA
147,19,Yellowtail Damselfish,A,13.5,NA
147,20,Blue Tang,A,15,NA
147,20,Bluehead Wrasse,J,3,NA
147,20,Bluehead Wrasse,J,3.5,NA
147,20,Bluehead Wrasse,J,3.5,NA
147,20,Bluehead Wrasse,J,3.5,NA
147,20,Bluehead Wrasse,J,4,NA
147,20,Bluehead Wrasse,J,4,NA
147,20,Bluehead Wrasse,J,4,NA
147,20,Bluehead Wrasse,J,4.25,NA
147,20,Bluehead Wrasse,J,4.5,NA
147,20,Bluehead Wrasse,J,4.5,NA
147,20,Bluehead Wrasse,J,4.5,NA
147,20,Bluehead Wrasse,J,4.5,NA
147,20,Bluehead Wrasse,J,5,NA
147,20,Bluehead Wrasse,J,5,NA
147,20,Bluehead Wrasse,J,5,NA
147,20,Bluehead Wrasse,J,5,NA
147,20,Bluehead Wrasse,J,5.5,NA
147,20,Ocean Surgeonfish,A,11,NA
147,20,Ocean Surgeonfish,A,13,NA
147,20,Ocean Surgeonfish,A,16,NA
147,20,Queen Parrotfish,I,20,yes
147,20,Roughead Blenny,A,2,NA
147,20,Roughead Blenny,A,2,NA
147,21,Bicolor Damselfish,A,5,NA
147,21,Bluehead Wrasse,J,4.5,NA
147,21,Bluehead Wrasse,J,5,NA
147,21,Ocean Surgeonfish,A,14,NA
147,21,Princess Parrotfish,I,7,NA
147,21,Princess Parrotfish,I,8,NA
147,21,Princess Parrotfish,I,9,NA
147,21,Striped Parrotfish,I,9,NA
147,22,Blue Tang,A,12,NA
147,22,Blue Tang,A,16,NA
147,22,Bluestriped Grunt,A,24,NA
147,22,French Grunt,A,17,NA
147,22,Longfin Damselfish,J,6.5,NA
147,22,Schoolmaster,A,18,NA
147,22,Sergeant Major,A,11,NA
147,22,Sergeant Major,A,12,NA
147,22,Sergeant Major,A,12,NA
147,22,Sergeant Major,A,12,NA
147,22,Sergeant Major,A,12.5,NA
147,22,Sergeant Major,A,12.5,NA
147,22,Sergeant Major,A,12.5,NA
147,22,Sergeant Major,A,13,NA
147,22,Sergeant Major,A,13,NA
147,22,Sergeant Major,A,13,NA
147,22,Sergeant Major,A,13,NA
147,22,Sergeant Major,A,13.5,NA
147,22,Sergeant Major,A,13.5,NA
147,22,Sergeant Major,A,13.5,NA
147,22,Sergeant Major,A,14,NA
147,22,Sergeant Major,A,14,NA
147,22,Sergeant Major,A,14,NA
147,22,Stoplight Parrotfish,I,21,NA
147,22,Stoplight Parrotfish,A,32,NA
147,22,Striped Parrotfish,A,15,NA
147,23,Bicolor Damselfish,J,1,NA
147,23,Bicolor Damselfish,J,1.5,NA
147,23,Bicolor Damselfish,A,4.5,NA
147,23,Blue Tang,A,16,NA
147,23,Clown Wrasse,J,5,NA
147,23,Cocoa Damselfish,J,3.5,NA
147,23,Longfin Damselfish,A,8.5,NA
147,23,Roughead Blenny,A,2,NA
147,24,Bluehead Wrasse,J,2,NA
147,24,Bluehead Wrasse,J,2.5,NA
147,24,Bluehead Wrasse,J,5,NA
147,24,Clown Wrasse,J,4,NA
147,24,Longfin Damselfish,J,6,NA
147,24,Queen Parrotfish,I,20,yes
147,24,White Grunt,A,19,yes
148,1,Bluehead Wrasse,J,2,NA
148,1,Bluehead Wrasse,J,6,NA
148,1,Longfin Damselfish,A,10,NA
148,1,Princess Parrotfish,A,29,NA
148,1,Redband Parrotfish,A,22,NA
148,2,Bicolor Damselfish,A,6,NA
148,2,Bluehead Wrasse,J,2,NA
148,2,Bluehead Wrasse,J,2,NA
148,2,Bluehead Wrasse,J,2,NA
148,2,Bluehead Wrasse,J,6,NA
148,2,Colon Goby,J,2,NA
148,2,Colon Goby,A,3,NA
148,2,Colon Goby,A,3,NA
148,2,Redband Parrotfish,J,3,NA
148,2,Striped Parrotfish,J,2,NA
148,3,Bicolor Damselfish,J,2,NA
148,3,Bicolor Damselfish,A,5,NA
148,3,Bicolor Damselfish,A,6,NA
148,3,Bluehead Wrasse,J,4,NA
148,3,Bluehead Wrasse,J,5,NA
148,3,Colon Goby,A,3,NA
148,3,Yellowhead Wrasse,I,9,NA
148,3,Yellowhead Wrasse,I,11,NA
148,4,Bicolor Damselfish,A,6,NA
148,4,Bluehead Wrasse,J,4,NA
148,4,Bluehead Wrasse,J,5,NA
148,4,Cocoa Damselfish,A,9,NA
148,4,Colon Goby,J,1,NA
148,4,Masked Goby,A,3,NA
148,4,Masked Goby,A,3,NA
148,4,Masked Goby,A,3,NA
148,4,Redband Parrotfish,J,1,NA
148,4,Redband Parrotfish,A,3,NA
148,5,Bluehead Wrasse,J,5,NA
148,5,Cocoa Damselfish,A,12,NA
148,5,Sharpnose Puffer,A,5,NA
148,6,Bluehead Wrasse,J,5,NA
148,6,Bluehead Wrasse,J,6,NA
148,6,Colon Goby,J,2,NA
148,6,Colon Goby,J,2,NA
148,6,Colon Goby,A,3,NA
148,6,Striped Parrotfish,J,13,NA
148,6,Striped Parrotfish,A,14,NA
148,7,Bluehead Wrasse,J,6,NA
148,7,Striped Parrotfish,J,6,NA
148,7,Threespot Damselfish,A,9,NA
148,8,Bicolor Damselfish,J,3,NA
148,8,Bicolor Damselfish,A,4,NA
148,8,Bicolor Damselfish,A,5,NA
148,8,Bicolor Damselfish,A,5,NA
148,8,Bicolor Damselfish,A,5,NA
148,8,Bluehead Wrasse,J,7,NA
148,8,Colon Goby,A,3,NA
149,9,Bicolor Damselfish,A,4.5,NA
149,9,Blue Chromis,A,12,yes
149,9,Bluehead Wrasse,J,2,NA
149,9,Bluehead Wrasse,J,4,NA
149,9,Bluehead Wrasse,J,6,NA
149,9,Bridled Goby,J,2,NA
149,9,Colon Goby,J,2,NA
149,9,Goldspot Goby,J,2,NA
149,9,Scarid - unidentified,A,1.5,NA
149,9,Yellowtail Snapper,A,15,yes
149,10,Goby sp. unid.,J,2,NA
149,11,Bicolor Damselfish,A,4.5,NA
149,11,Yellowhead Wrasse,A,16,NA
149,12,Blue Chromis,A,11,NA
149,12,Bluehead Wrasse,I,7,NA
149,12,Bluehead Wrasse,A,8,NA
149,12,Clown Wrasse,I,8,NA
149,12,Colon Goby,A,2.5,NA
149,12,Yellowtail Snapper,A,15,NA
149,13,Bicolor Damselfish,A,5.5,NA
149,13,Colon Goby,J,2,NA
149,13,Colon Goby,A,2.5,NA
149,13,Colon Goby,A,2.5,NA
149,13,Roughead Blenny,A,2,NA
149,14,Bluehead Wrasse,J,2,NA
149,14,Bluehead Wrasse,J,4.5,NA
149,14,Bluehead Wrasse,J,4.5,NA
149,14,Bluehead Wrasse,J,5,NA
149,14,Bluehead Wrasse,J,6,NA
149,14,Colon Goby,J,2,NA
149,14,Colon Goby,A,2.5,NA
149,14,Masked Goby,A,1.5,NA
149,14,Masked Goby,A,1.5,NA
149,14,Masked Goby,A,2,NA
149,14,Masked Goby,A,2,NA
149,14,Masked Goby,A,3,NA
149,14,Roughead Blenny,A,2,NA
149,14,Scarid - unidentified,J,2,NA
149,14,Scarid - unidentified,J,2,NA
149,14,Striped Parrotfish,J,1.5,NA
149,14,Striped Parrotfish,J,1.5,NA
149,14,Striped Parrotfish,J,1.5,NA
149,14,Striped Parrotfish,J,1.5,NA
149,14,Striped Parrotfish,J,2,NA
149,14,Striped Parrotfish,J,2,NA
149,14,Striped Parrotfish,J,2,NA
149,14,Striped Parrotfish,J,2,NA
149,15,Bicolor Damselfish,A,5,NA
149,15,Colon Goby,J,2,NA
149,15,Yellowhead Wrasse,A,16,NA
149,16,Bluehead Wrasse,J,4.5,yes
149,16,Bluehead Wrasse,J,5.5,yes
149,16,Bluehead Wrasse,J,7,yes
149,16,Clown Wrasse,J,4.5,NA
149,16,Colon Goby,A,2.5,NA
149,16,Colon Goby,A,3,NA
149,16,Redband Parrotfish,J,4.5,NA
149,16,Redband Parrotfish,J,5,NA
149,16,Striped Parrotfish,J,3.5,NA
149,16,Striped Parrotfish,J,4,NA
149,16,Yellowtail Snapper,A,15,yes
150,17,Bicolor Damselfish,A,4,NA
150,17,Bluehead Wrasse,J,4,NA
150,17,Bluehead Wrasse,J,4,NA
150,17,Bluehead Wrasse,J,5,NA
150,17,Bridled Goby,J,1,NA
150,17,Colon Goby,J,2,NA
150,17,Spanish Hogfish,J,10,NA
150,18,Bicolor Damselfish,A,6.5,NA
150,19,Blue Tang,A,18,yes
150,19,Colon Goby,A,2.5,NA
150,19,Yellowhead Wrasse,A,12,NA
150,20,Bicolor Damselfish,J,2,NA
150,20,Bicolor Damselfish,A,6,NA
150,20,Goldspot Goby,J,2,NA
150,20,Pallid Goby,J,1,NA
150,20,Slippery Dick,J,3,NA
150,20,Striped Parrotfish,J,2,NA
150,20,Striped Parrotfish,J,3,NA
150,21,Bicolor Damselfish,A,5,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,3,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,4,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Bluehead Wrasse,J,5,NA
150,21,Redband Parrotfish,I,4,NA
150,21,Redband Parrotfish,I,5,NA
150,21,Stoplight Parrotfish,I,6,NA
150,21,Striped Parrotfish,I,7,NA
150,21,Yellowhead Wrasse,J,3,NA
150,22,Bicolor Damselfish,A,6,NA
150,22,Bicolor Damselfish,A,6,NA
150,22,Bridled Goby,J,1,NA
150,22,Princess Parrotfish,I,16,NA
150,22,Sergeant Major,A,15,NA
150,22,Stoplight Parrotfish,A,33,NA
150,22,Striped Parrotfish,A,16,NA
150,23,Bicolor Damselfish,A,5,NA
150,23,Bluehead Wrasse,J,3,NA
150,23,Bluehead Wrasse,J,4,NA
150,23,Bluehead Wrasse,J,5,NA
150,23,Bluehead Wrasse,J,5,NA
150,23,Bluehead Wrasse,J,6,NA
150,24,Bluehead Wrasse,J,3,NA
150,24,Bluehead Wrasse,J,4,NA
150,24,Colon Goby,J,2,NA
150,24,Colon Goby,A,2.5,NA
150,24,Longfin Damselfish,A,10,NA
151,1,Bluehead Wrasse,J,6,NA
151,1,Bluestriped Grunt,A,18,NA
151,1,French Grunt,A,14,NA
151,1,Masked Goby,A,3,NA
151,1,Redband Parrotfish,I,7,NA
151,2,Bicolor Damselfish,J,1,NA
151,2,Colon Goby,J,1,NA
151,2,Longfin Damselfish,A,11,NA
151,2,Masked Goby,A,2,NA
151,2,Masked Goby,A,2,NA
151,2,Yellowhead Wrasse,J,5,NA
151,3,Bluehead Wrasse,J,4,NA
151,3,Bluehead Wrasse,J,4,NA
151,3,Bluehead Wrasse,J,5,NA
151,3,Redband Parrotfish,J,2,NA
151,3,Redband Parrotfish,J,3,NA
151,3,Redband Parrotfish,J,4,NA
151,3,Yellowhead Wrasse,J,5,NA
151,4,Bluehead Wrasse,J,5,NA
151,4,Bluehead Wrasse,J,5,NA
151,4,Bluehead Wrasse,J,6,NA
151,4,Ocean Surgeonfish,A,15,NA
151,4,Striped Parrotfish,A,16,NA
151,5,Bluehead Wrasse,J,1,NA
151,5,Bluehead Wrasse,J,3,NA
151,5,Colon Goby,A,3,NA
151,5,Colon Goby,A,3,NA
151,5,Redband Parrotfish,J,1,NA
151,5,Redband Parrotfish,J,2,NA
151,5,Redband Parrotfish,J,2,NA
151,5,Redband Parrotfish,J,2,NA
151,5,Redband Parrotfish,J,3,NA
151,5,Redband Parrotfish,J,4,NA
151,5,Yellowhead Wrasse,J,3,NA
151,6,Bicolor Damselfish,J,3,NA
151,6,Bluehead Wrasse,J,2,NA
151,6,Bluehead Wrasse,A,10,NA
151,6,Masked Goby,A,2,NA
151,6,Masked Goby,A,2,NA
151,6,Masked Goby,A,2,NA
151,6,Masked Goby,A,2,NA
151,6,Masked Goby,A,2,NA
151,6,Masked Goby,A,2,NA
151,8,Bluehead Wrasse,J,3,NA
151,8,Bluehead Wrasse,J,3,NA
151,8,Bluehead Wrasse,J,5,NA
151,8,Bluehead Wrasse,J,6,NA
151,8,Bridled Goby,A,3,NA
151,8,Clown Wrasse,J,3,NA
151,8,Clown Wrasse,J,4,NA
151,8,Clown Wrasse,J,5,NA
151,8,Clown Wrasse,I,9,NA
151,8,Colon Goby,J,2,NA
151,8,Colon Goby,J,2,NA
151,8,Redband Parrotfish,J,1,NA
151,8,Redband Parrotfish,J,3,NA
151,8,Redband Parrotfish,J,3,NA
151,8,Redband Parrotfish,J,3,NA
151,8,Striped Parrotfish,J,3,NA
151,8,Striped Parrotfish,J,3,NA
151,8,Striped Parrotfish,J,3,NA
152,9,Bicolor Damselfish,J,2.5,NA
152,9,Bluehead Wrasse,J,6,NA
152,9,Bridled Goby,J,1.5,NA
152,9,Bridled Goby,J,1.5,NA
152,9,Bridled Goby,J,2,NA
152,9,Bridled Goby,J,2,NA
152,10,Bicolor Damselfish,A,5.5,NA
152,10,Bluehead Wrasse,J,4,NA
152,10,Bluehead Wrasse,J,4.5,NA
152,10,Bluehead Wrasse,J,5,NA
152,10,Bluehead Wrasse,J,6,NA
152,10,Colon Goby,J,2,NA
152,10,Colon Goby,A,2.5,NA
152,10,Roughead Blenny,A,2,NA
152,11,Bluehead Wrasse,J,3,NA
152,11,Bluehead Wrasse,J,3,NA
152,11,Bluehead Wrasse,J,4,NA
152,11,Bluehead Wrasse,J,5,NA
152,11,Bluehead Wrasse,J,NA,NA
152,11,Clown Wrasse,J,4,NA
152,11,Redband Parrotfish,J,4,NA
152,11,Redband Parrotfish,J,4.5,NA
152,11,Striped Parrotfish,J,2.5,NA
152,11,Striped Parrotfish,J,3,NA
152,11,Striped Parrotfish,J,3,NA
152,11,Striped Parrotfish,J,8,NA
152,12,Bluehead Wrasse,J,5,NA
152,12,Bluehead Wrasse,J,6,NA
152,12,Colon Goby,J,2,NA
152,12,Colon Goby,A,2.5,NA
152,12,French Grunt,A,14.5,NA
152,12,Masked Goby,A,1.5,NA
152,12,Masked Goby,A,1.75,NA
152,12,Masked Goby,A,2,NA
152,12,Roughead Blenny,A,2,NA
152,13,Bluehead Wrasse,J,2,NA
152,13,Bluehead Wrasse,J,2.5,NA
152,13,Bluehead Wrasse,J,3,NA
152,13,Bluehead Wrasse,J,3,NA
152,13,Bluehead Wrasse,J,3.5,NA
152,13,Bluehead Wrasse,J,4,NA
152,13,Colon Goby,A,2.5,NA
152,13,Goldspot Goby,A,5,NA
152,13,Goldspot Goby,A,5,NA
152,13,Roughead Blenny,A,1.5,NA
152,13,Roughead Blenny,A,2,NA
152,13,Scarid - unidentified,J,2,NA
152,13,Yellowhead Wrasse,I,8,NA
152,14,Bluehead Wrasse,J,5.5,NA
152,14,Bluehead Wrasse,J,6,NA
152,14,Striped Parrotfish,I,8,NA
152,15,Bicolor Damselfish,A,5.5,NA
152,15,Bluehead Wrasse,J,3.5,NA
152,15,Bluehead Wrasse,J,3.5,NA
152,15,Bluehead Wrasse,J,4,NA
152,15,Bluehead Wrasse,J,4,NA
152,15,Bluehead Wrasse,J,4,NA
152,15,Bluehead Wrasse,J,4,NA
152,15,Bluehead Wrasse,J,4.5,NA
152,15,Bluehead Wrasse,J,4.5,NA
152,15,Bluehead Wrasse,J,4.5,NA
152,15,Bluehead Wrasse,J,4.5,NA
152,15,Bluehead Wrasse,J,5,NA
152,15,Clown Wrasse,J,4.5,NA
152,15,Striped Parrotfish,J,4,NA
152,16,Bluehead Wrasse,J,2.5,NA
152,16,Bluehead Wrasse,J,3.5,NA
152,16,Bluehead Wrasse,J,4,NA
152,16,Bluehead Wrasse,J,5.5,NA
152,16,Bluehead Wrasse,J,6,NA
152,16,Colon Goby,A,2.5,NA
152,16,Longfin Damselfish,A,9,NA
152,16,Roughead Blenny,A,2,NA
152,16,Roughead Blenny,A,2,NA
153,17,Bicolor Damselfish,J,1.5,NA
153,17,Bicolor Damselfish,A,6,NA
153,17,Bluehead Wrasse,J,2,NA
153,17,Bluehead Wrasse,J,2,NA
153,17,Bluehead Wrasse,J,2,NA
153,17,Bluehead Wrasse,J,2,NA
153,17,Bluehead Wrasse,J,2,NA
153,17,Bluehead Wrasse,J,3,NA
153,17,Bluehead Wrasse,J,3,NA
153,17,Bluehead Wrasse,J,3,NA
153,17,Bluehead Wrasse,J,3,NA
153,17,Bluehead Wrasse,J,4,NA
153,17,Bluehead Wrasse,J,4,NA
153,17,Bluehead Wrasse,J,4,NA
153,17,Bluehead Wrasse,J,4,NA
153,17,Clown Wrasse,J,4,NA
153,17,Clown Wrasse,J,4,NA
153,17,Colon Goby,J,2,NA
153,17,Roughead Blenny,A,2,NA
153,17,Striped Parrotfish,I,6,NA
153,17,Striped Parrotfish,I,8,NA
153,17,Striped Parrotfish,A,16,NA
