plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,presence,biomass,density
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,409-01-02,Blue Tang,Acanthurus coeruleus,Acanthurus,Acanthuridae,Perciformes,39,2,0.0305,3,Herbivore,Roving Herbivore,Minor commercial,-4.2165,39,7,A,12,NA,HS - 7 - 118,1,52.704,8.860759494
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,7,I,4,NA,HS - 7 - 118,1,0.609692881,8.860759494
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,7,I,8,NA,HS - 7 - 118,1,4.602298655,8.860759494
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,7,I,9,NA,HS - 7 - 118,1,6.488522033,8.860759494
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,7,A,12,NA,HS - 7 - 118,1,46.52674206,8.860759494
HS,a,30L70A,M1,HS - 7,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,7,A,18,NA,HS - 7 - 118,1,176.9193756,8.860759494
HS,a,70L30A,M5,HS - 8,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,A,6,NA,HS - 8 - 118,1,5.160910339,3.797468354
HS,a,70L30A,M5,HS - 8,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,8,I,5,NA,HS - 8 - 118,1,1.168745911,3.797468354
HS,a,70L30A,M5,HS - 8,High,S,118,June,20,2019,20-Jun-19,8,Noelle,NA,NA,NA,NA,NA,NA,NA,recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,8,A,8,NA,HS - 8 - 118,1,14.38178504,3.797468354
HS,b,100A,NA,HS - 10,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,5,NA,HS - 10 - 119,1,1.168745911,2.53164557
HS,b,100A,NA,HS - 10,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,10,A,11,NA,HS - 10 - 119,1,36.16446844,2.53164557
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,2,NA,HS - 11 - 119,1,0.080769511,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,3,NA,HS - 11 - 119,1,0.26349039,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,3,NA,HS - 11 - 119,1,0.26349039,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,4,NA,HS - 11 - 119,1,0.609692881,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,6,NA,HS - 11 - 119,1,1.988971014,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,11,J,7,NA,HS - 11 - 119,1,9.76992684,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,409-01-01,Ocean Surgeonfish,Acanthurus bahianus,Acanthurus,Acanthuridae,Perciformes,38,2,0.0236,2.9752,Herbivore,Roving Herbivore,Minor commercial,-4.6005,38,11,A,13,NA,HS - 11 - 119,1,48.65374389,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,11,I,14,NA,HS - 11 - 119,1,40.02077598,11.39240506
HS,b,50L50A,M5,HS - 11,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,316-02-01,Yellowtail Snapper,Ocyurus chrysurus,Ocyurus,Lutjanidae,Perciformes,86,3.9,0.0405,2.718,Planktivore,Planktivore-oceanic schooler,Moderate commercial,-4.1108,86,11,A,16,NA,HS - 11 - 119,1,75.9019854,11.39240506
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,12,A,6,NA,HS - 12 - 119,1,5.160910339,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,12,A,7,NA,HS - 12 - 119,1,8.38949656,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,2,NA,HS - 12 - 119,1,0.080769511,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,2,NA,HS - 12 - 119,1,0.080769511,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,2,NA,HS - 12 - 119,1,0.080769511,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,3,NA,HS - 12 - 119,1,0.26349039,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,3,NA,HS - 12 - 119,1,0.26349039,10.12658228
HS,b,100A,NA,HS - 12,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,12,A,3,NA,HS - 12 - 119,1,0.261749577,10.12658228
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,13,A,4,NA,HS - 13 - 119,1,1.437819187,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,2,NA,HS - 13 - 119,1,0.080769511,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,2,NA,HS - 13 - 119,1,0.080769511,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,3,NA,HS - 13 - 119,1,0.26349039,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,4,NA,HS - 13 - 119,1,0.609692881,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,6,NA,HS - 13 - 119,1,1.988971014,8.860759494
HS,b,control,NA,HS - 13,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,6,NA,HS - 13 - 119,1,1.988971014,8.860759494
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,409-01-02,Blue Tang,Acanthurus coeruleus,Acanthurus,Acanthuridae,Perciformes,39,2,0.0305,3,Herbivore,Roving Herbivore,Minor commercial,-4.2165,39,14,A,10,NA,HS - 14 - 119,1,30.5,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,HS - 14 - 119,1,0.26349039,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,HS - 14 - 119,1,0.26349039,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,5,NA,HS - 14 - 119,1,1.168745911,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,14,I,23,yes,HS - 14 - 119,1,334.2112677,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,14,I,25,yes,HS - 14 - 119,1,425.8115617,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,I,20,NA,HS - 14 - 119,1,156.4928568,10.12658228
HS,b,100L,K1,HS - 14,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,14,A,14,NA,HS - 14 - 119,1,81.53377883,10.12658228
HS,b,30L70A,M5,HS - 15,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,15,A,10,NA,HS - 15 - 119,1,27.44261084,2.53164557
HS,b,30L70A,M5,HS - 15,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,15,A,14,NA,HS - 15 - 119,1,81.53377883,2.53164557
HS,b,70L30A,M1,HS - 16,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,16,A,5,NA,HS - 16 - 119,1,2.905058917,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,4,NA,HS - 16 - 119,1,0.609692881,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,5,NA,HS - 16 - 119,1,1.168745911,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-14,Queen Parrotfish,Scarus vetula,Scarus,Scaridae,Perciformes,61,2,0.0177,3.33,Herbivore,Roving Herbivore,Minor commercial,-5.5396,61,16,J,24,yes,HS - 16 - 119,1,698.3557306,5.063291139
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,9,A,4,NA,HS - 9 - 119,1,1.437819187,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,1,NA,HS - 9 - 119,1,0.0107,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,3,NA,HS - 9 - 119,1,0.26349039,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,4,NA,HS - 9 - 119,1,0.609692881,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,A,3,NA,HS - 9 - 119,1,0.261749577,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,409-01-01,Ocean Surgeonfish,Acanthurus bahianus,Acanthurus,Acanthuridae,Perciformes,38,2,0.0236,2.9752,Herbivore,Roving Herbivore,Minor commercial,-4.6005,38,9,I,13,NA,HS - 9 - 119,1,48.65374389,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,9,A,3,NA,HS - 9 - 119,1,0.402197104,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,9,J,2,NA,HS - 9 - 119,1,0.277136585,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,9,J,4,NA,HS - 9 - 119,1,2.075802348,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2,NA,HS - 9 - 119,1,0.137941365,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2,NA,HS - 9 - 119,1,0.137941365,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2,NA,HS - 9 - 119,1,0.137941365,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,3,NA,HS - 9 - 119,1,0.476012215,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,3,NA,HS - 9 - 119,1,0.476012215,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,3,NA,HS - 9 - 119,1,0.476012215,20.25316456
HS,b,30L70A,K1,HS - 9,High,S,119,June,20,2019,20-Jun-19,8,Aneri,5,M,5,SE,13:20:00,13:38:00,0:18:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,3,NA,HS - 9 - 119,1,0.476012215,20.25316456
HS,c,100A,NA,HS - 17,High,S,120,June,20,2019,20-Jun-19,8,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,17,A,5,NA,HS - 17 - 120,1,2.905058917,12.65822785
HS,c,100A,NA,HS - 17,High,S,120,June,20,2019,20-Jun-19,8,Kelsey,20,M,5,SE,13:21:00,13:42:00,0:21:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,17,J,1,NA,HS - 17 - 120,1,0.0107,12.65822785
